Head,Relation,Tail,Original Tail,Tail Noun Chunks,Title,Article,Original Article Text,Clean Original Tail
contribution,be,european political party,without prejudice to the ability of the european political parties to build up reserves with amounts from the european political parties own resources in accordance with regulation (eu euratom,"['prejudice', 'ability', 'european political party', 'reserve', 'amount', 'european political party', 'resource', 'accordance', 'regulation', 'eu euratom']",TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 222  Principles ,"[' \nContributions shall be used to reimburse only the percentage set out in Article 17(4) of Regulation (EU, Euratom) \nNo 1141/2014 of the operating costs of European political parties directly linked to objectives of those parties, as \nspecified in Article 17(5) of that Regulation and Article 21 of that Regulation. ', ' \nContributions may be used to reimburse expenditure relating to contracts concluded by European political parties, \nprovided that there were no conflicts of interests when they were awarded. ', ' \nContributions shall not be used to directly or indirectly grant any personal advantage, in cash or in kind, to any \nindividual member or member of staff of a European political party. Contributions shall not be used to directly or \nindirectly finance activities of third parties, in particular national political parties or political foundations at European or \nnational level, whether in the form of grants, donations, loans or any other similar agreements. For the purposes of this \nparagraph, associated entities of European political parties shall not be regarded as third parties, where such entities are \npart of the administrative organisation of European political parties as set out in the statutes of the latter. Contributions \nshall not be used for any of the purposes excluded by Article 22 of Regulation (EU, Euratom) No 1141/2014. ', ' \nContributions shall be subject to the principles of transparency and equal treatment, in accordance with the criteria \nlaid down in Regulation (EU, Euratom) No 1141/2014. ', ' \nContributions shall be awarded by the European Parliament on an annual basis and shall be published in accordance \nwith Article 38(1) to (4) of this Regulation and with Article 32(1) of Regulation (EU, Euratom) No 1141/2014. ', ' \nEuropean political parties receiving a contribution shall not directly or indirectly receive other funding from the \nbudget. In particular, donations from the budgets of political groups in the European Parliament shall be prohibited. In no \ncircumstances shall the same expenditure be financed twice by the budget. \nContributions shall be without prejudice to the ability of the European political parties to build up reserves with amounts \nfrom their own resources in accordance with Regulation (EU, Euratom) No 1141/2014. ', ' \nIf a European political foundation as defined in point (4) of Article 2 of Regulation (EU, Euratom) No 1141/2014 \nrealises a surplus of income over expenditure at the end of a financial year in which it received an operating grant, the \npart of that surplus corresponding to up to 25 % of the total income for that year may be carried over to the following \nyear provided that it is used before the end of the first quarter of that following year. ']",without prejudice to the ability of the european political parties to build up reserves with amounts from the european political parties own resources in accordance with regulation  eu euratom
appropriation,set,independent external audit body,aside for independent external audit bodies or experts,"['independent external audit body', 'expert']",TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 223  Budgetary aspects ,"['\nContributions, as well as appropriations set aside for independent external audit bodies or experts referred to in Article 23 \nof Regulation (EU, Euratom) No 1141/2014, shall be paid from the section of the budget relating to the European \nParliament. ']",aside for independent external audit bodies or experts
contribution,award,european parliament,through a call for contributions published each year at least on the website of the european parliament,"['contribution', 'website', 'european parliament']",TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 224  Call for contributions ,"[' \nContributions shall be awarded through a call for contributions published each year, at least on the website of the \nEuropean Parliament. ', ' \nA European political party may be awarded only one contribution per year. ', ' \nA European political party may receive a contribution only if it applies for funding on the terms and conditions laid \ndown in the call for contributions. ', ' \nThe call for contributions shall determine the conditions under which the applicant may receive a contribution in \naccordance with Regulation (EU, Euratom) No 1141/2014, as well as the exclusion criteria. ', ' \nThe call for contributions shall determine, at least, the nature of the expenditure that may be reimbursed by the \ncontribution. ', ' \nThe call for contributions shall require an estimated budget. ']",through a call for contributions published each year at least on the website of the european parliament
european political party,award,year,only one contribution per year,"['contribution', 'year']",TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 224  Call for contributions ,"[' \nContributions shall be awarded through a call for contributions published each year, at least on the website of the \nEuropean Parliament. ', ' \nA European political party may be awarded only one contribution per year. ', ' \nA European political party may receive a contribution only if it applies for funding on the terms and conditions laid \ndown in the call for contributions. ', ' \nThe call for contributions shall determine the conditions under which the applicant may receive a contribution in \naccordance with Regulation (EU, Euratom) No 1141/2014, as well as the exclusion criteria. ', ' \nThe call for contributions shall determine, at least, the nature of the expenditure that may be reimbursed by the \ncontribution. ', ' \nThe call for contributions shall require an estimated budget. ']",only one contribution per year
european political party,receive,contribution,a contribution,['contribution'],TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 224  Call for contributions ,"[' \nContributions shall be awarded through a call for contributions published each year, at least on the website of the \nEuropean Parliament. ', ' \nA European political party may be awarded only one contribution per year. ', ' \nA European political party may receive a contribution only if it applies for funding on the terms and conditions laid \ndown in the call for contributions. ', ' \nThe call for contributions shall determine the conditions under which the applicant may receive a contribution in \naccordance with Regulation (EU, Euratom) No 1141/2014, as well as the exclusion criteria. ', ' \nThe call for contributions shall determine, at least, the nature of the expenditure that may be reimbursed by the \ncontribution. ', ' \nThe call for contributions shall require an estimated budget. ']",a contribution
european political party,apply,condition,only for funding on the terms and conditions laid down in the call for contributions,"['funding', 'term', 'condition', 'contribution']",TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 224  Call for contributions ,"[' \nContributions shall be awarded through a call for contributions published each year, at least on the website of the \nEuropean Parliament. ', ' \nA European political party may be awarded only one contribution per year. ', ' \nA European political party may receive a contribution only if it applies for funding on the terms and conditions laid \ndown in the call for contributions. ', ' \nThe call for contributions shall determine the conditions under which the applicant may receive a contribution in \naccordance with Regulation (EU, Euratom) No 1141/2014, as well as the exclusion criteria. ', ' \nThe call for contributions shall determine, at least, the nature of the expenditure that may be reimbursed by the \ncontribution. ', ' \nThe call for contributions shall require an estimated budget. ']",only for funding on the terms and conditions laid down in the call for contributions
contribution,determine,accordance,the conditions under which the applicant may receive a contribution in accordance with regulation (eu euratom) no 11412014 as well as the exclusion criteria,"['condition', 'applicant', 'contribution', 'accordance', 'regulation', 'eu euratom', 'exclusion criterion']",TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 224  Call for contributions ,"[' \nContributions shall be awarded through a call for contributions published each year, at least on the website of the \nEuropean Parliament. ', ' \nA European political party may be awarded only one contribution per year. ', ' \nA European political party may receive a contribution only if it applies for funding on the terms and conditions laid \ndown in the call for contributions. ', ' \nThe call for contributions shall determine the conditions under which the applicant may receive a contribution in \naccordance with Regulation (EU, Euratom) No 1141/2014, as well as the exclusion criteria. ', ' \nThe call for contributions shall determine, at least, the nature of the expenditure that may be reimbursed by the \ncontribution. ', ' \nThe call for contributions shall require an estimated budget. ']",the conditions under which the applicant may receive a contribution in accordance with regulation  eu euratom  no 11412014 as well as the exclusion criteria
applicant,receive,accordance,a contribution in accordance with regulation (eu euratom) under which,"['contribution', 'accordance', 'regulation', 'eu euratom']",TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 224  Call for contributions ,"[' \nContributions shall be awarded through a call for contributions published each year, at least on the website of the \nEuropean Parliament. ', ' \nA European political party may be awarded only one contribution per year. ', ' \nA European political party may receive a contribution only if it applies for funding on the terms and conditions laid \ndown in the call for contributions. ', ' \nThe call for contributions shall determine the conditions under which the applicant may receive a contribution in \naccordance with Regulation (EU, Euratom) No 1141/2014, as well as the exclusion criteria. ', ' \nThe call for contributions shall determine, at least, the nature of the expenditure that may be reimbursed by the \ncontribution. ', ' \nThe call for contributions shall require an estimated budget. ']",a contribution in accordance with regulation  eu euratom  under which
contribution,determine,expenditure,at least the nature of the expenditure that may be reimbursed by the contribution,"['nature', 'expenditure', 'contribution']",TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 224  Call for contributions ,"[' \nContributions shall be awarded through a call for contributions published each year, at least on the website of the \nEuropean Parliament. ', ' \nA European political party may be awarded only one contribution per year. ', ' \nA European political party may receive a contribution only if it applies for funding on the terms and conditions laid \ndown in the call for contributions. ', ' \nThe call for contributions shall determine the conditions under which the applicant may receive a contribution in \naccordance with Regulation (EU, Euratom) No 1141/2014, as well as the exclusion criteria. ', ' \nThe call for contributions shall determine, at least, the nature of the expenditure that may be reimbursed by the \ncontribution. ', ' \nThe call for contributions shall require an estimated budget. ']",at least the nature of the expenditure that may be reimbursed by the contribution
contribution,require,estimate budget,an estimated budget,['estimate budget'],TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 224  Call for contributions ,"[' \nContributions shall be awarded through a call for contributions published each year, at least on the website of the \nEuropean Parliament. ', ' \nA European political party may be awarded only one contribution per year. ', ' \nA European political party may receive a contribution only if it applies for funding on the terms and conditions laid \ndown in the call for contributions. ', ' \nThe call for contributions shall determine the conditions under which the applicant may receive a contribution in \naccordance with Regulation (EU, Euratom) No 1141/2014, as well as the exclusion criteria. ', ' \nThe call for contributions shall determine, at least, the nature of the expenditure that may be reimbursed by the \ncontribution. ', ' \nThe call for contributions shall require an estimated budget. ']",an estimated budget
contribution,refer,article,to in article 142,['article'],TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 225  Award procedure ,"[' \nApplications for contributions shall be duly submitted within the time limit, in writing, including, where appro\xad\npriate, in a secure electronic format. \nL 193/140  \n\x0c ', ' \nContributions shall not be awarded to applicants who, at the time of the award procedure, are in one or more of \nthe situations referred to in Articles 136(1) and 141(1) and those who are registered as excluded in the database referred \nto in Article 142. ', ' \nApplicants shall be required to certify that they are not in one of the situations referred to in paragraph 2. ', ' \nThe authorising officer responsible may be assisted by a committee to evaluate the applications for contributions. \nThe authorising officer responsible shall specify the rules regarding the composition, appointment and functioning of \nsuch committee, and the rules to prevent any conflict of interests. ', ' \nApplications that comply with the eligibility and exclusion criteria shall be selected on the basis of the award criteria \nset out in Article 19 of Regulation (EU, Euratom) No 1141/2014. ', ' \nThe decision of the authorising officer responsible on the applications shall state at least: \n(a) the subject and the overall amount of the contributions; \n(b) the name of the selected applicants and the amounts accepted for each of them; \n(c) the names of any applicants rejected and the reasons for that rejection. ', ' \nThe authorising officer responsible shall inform applicants in writing of the decision on their applications. If the \napplication for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer \nresponsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, \nwith reference in particular to the eligibility and award criteria referred to in paragraph 5 of this Article and \nArticle 224(4). If the application is rejected, the authorising officer responsible shall inform the applicant of the \navailable means of administrative and/or judicial redress as provided for in Article 133(2). ', ' \nContributions shall be covered by a written agreement. ']",to in article 142
applicant,require,paragraph,to certify that applicants are not in one of the situations referred to in paragraph,"['applicant', 'situation', 'paragraph']",TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 225  Award procedure ,"[' \nApplications for contributions shall be duly submitted within the time limit, in writing, including, where appro\xad\npriate, in a secure electronic format. \nL 193/140  \n\x0c ', ' \nContributions shall not be awarded to applicants who, at the time of the award procedure, are in one or more of \nthe situations referred to in Articles 136(1) and 141(1) and those who are registered as excluded in the database referred \nto in Article 142. ', ' \nApplicants shall be required to certify that they are not in one of the situations referred to in paragraph 2. ', ' \nThe authorising officer responsible may be assisted by a committee to evaluate the applications for contributions. \nThe authorising officer responsible shall specify the rules regarding the composition, appointment and functioning of \nsuch committee, and the rules to prevent any conflict of interests. ', ' \nApplications that comply with the eligibility and exclusion criteria shall be selected on the basis of the award criteria \nset out in Article 19 of Regulation (EU, Euratom) No 1141/2014. ', ' \nThe decision of the authorising officer responsible on the applications shall state at least: \n(a) the subject and the overall amount of the contributions; \n(b) the name of the selected applicants and the amounts accepted for each of them; \n(c) the names of any applicants rejected and the reasons for that rejection. ', ' \nThe authorising officer responsible shall inform applicants in writing of the decision on their applications. If the \napplication for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer \nresponsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, \nwith reference in particular to the eligibility and award criteria referred to in paragraph 5 of this Article and \nArticle 224(4). If the application is rejected, the authorising officer responsible shall inform the applicant of the \navailable means of administrative and/or judicial redress as provided for in Article 133(2). ', ' \nContributions shall be covered by a written agreement. ']",to certify that applicants are not in one of the situations referred to in paragraph
applicant,be,paragraph,in one of the situations referred to in paragraph,"['situation', 'paragraph']",TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 225  Award procedure ,"[' \nApplications for contributions shall be duly submitted within the time limit, in writing, including, where appro\xad\npriate, in a secure electronic format. \nL 193/140  \n\x0c ', ' \nContributions shall not be awarded to applicants who, at the time of the award procedure, are in one or more of \nthe situations referred to in Articles 136(1) and 141(1) and those who are registered as excluded in the database referred \nto in Article 142. ', ' \nApplicants shall be required to certify that they are not in one of the situations referred to in paragraph 2. ', ' \nThe authorising officer responsible may be assisted by a committee to evaluate the applications for contributions. \nThe authorising officer responsible shall specify the rules regarding the composition, appointment and functioning of \nsuch committee, and the rules to prevent any conflict of interests. ', ' \nApplications that comply with the eligibility and exclusion criteria shall be selected on the basis of the award criteria \nset out in Article 19 of Regulation (EU, Euratom) No 1141/2014. ', ' \nThe decision of the authorising officer responsible on the applications shall state at least: \n(a) the subject and the overall amount of the contributions; \n(b) the name of the selected applicants and the amounts accepted for each of them; \n(c) the names of any applicants rejected and the reasons for that rejection. ', ' \nThe authorising officer responsible shall inform applicants in writing of the decision on their applications. If the \napplication for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer \nresponsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, \nwith reference in particular to the eligibility and award criteria referred to in paragraph 5 of this Article and \nArticle 224(4). If the application is rejected, the authorising officer responsible shall inform the applicant of the \navailable means of administrative and/or judicial redress as provided for in Article 133(2). ', ' \nContributions shall be covered by a written agreement. ']",in one of the situations referred to in paragraph
amount request,award,,in part or,[],TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 225  Award procedure ,"[' \nApplications for contributions shall be duly submitted within the time limit, in writing, including, where appro\xad\npriate, in a secure electronic format. \nL 193/140  \n\x0c ', ' \nContributions shall not be awarded to applicants who, at the time of the award procedure, are in one or more of \nthe situations referred to in Articles 136(1) and 141(1) and those who are registered as excluded in the database referred \nto in Article 142. ', ' \nApplicants shall be required to certify that they are not in one of the situations referred to in paragraph 2. ', ' \nThe authorising officer responsible may be assisted by a committee to evaluate the applications for contributions. \nThe authorising officer responsible shall specify the rules regarding the composition, appointment and functioning of \nsuch committee, and the rules to prevent any conflict of interests. ', ' \nApplications that comply with the eligibility and exclusion criteria shall be selected on the basis of the award criteria \nset out in Article 19 of Regulation (EU, Euratom) No 1141/2014. ', ' \nThe decision of the authorising officer responsible on the applications shall state at least: \n(a) the subject and the overall amount of the contributions; \n(b) the name of the selected applicants and the amounts accepted for each of them; \n(c) the names of any applicants rejected and the reasons for that rejection. ', ' \nThe authorising officer responsible shall inform applicants in writing of the decision on their applications. If the \napplication for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer \nresponsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, \nwith reference in particular to the eligibility and award criteria referred to in paragraph 5 of this Article and \nArticle 224(4). If the application is rejected, the authorising officer responsible shall inform the applicant of the \navailable means of administrative and/or judicial redress as provided for in Article 133(2). ', ' \nContributions shall be covered by a written agreement. ']",in part or
agreement,refer,article,to in article 225(8,['article'],TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 226  Form of contributions ,"[' \nContributions may take any of the following forms: \n(a) reimbursement of a percentage of the reimbursable expenditure actually incurred; \n(b) reimbursement on the basis of unit costs; \n(c) lump sums; \n(d) flat-rate financing; \n(e) a combination of the forms referred to in points (a) to (d). ', ' \nOnly expenditure which meets the criteria established in the calls for contributions and which has not been incurred \nprior to the date of submission of the application may be reimbursed. ', ' \nThe agreement referred to in Article 225(8) shall include provisions that allow verifying that the conditions for the \naward of lump sums, flat-rate financing or unit costs have been complied with. ', ' \nThe contributions shall be paid out in full through one single pre-financing payment, unless, in duly justified cases, \nthe authorising officer responsible decides otherwise. ']",to in article 2258
authorise officer responsible,deem,casebycase basis,it appropriate and proportionate on a casebycase basis and subject to a risk analysis,"['casebycase basis', 'risk analysis']",TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 227  Guarantees ,"['\nThe authorising officer responsible may, if he or she deems it appropriate and proportionate, on a case-by-case basis and \nsubject to a risk analysis, require a European political party to lodge a guarantee in advance in order to limit the financial \nrisks connected with the pre-financing payment only when, in the light of the risk analysis, the European political party is \nat imminent risk of being in one of the exclusion situations referred to in points (a) and (d) of Article 136(1) of this \nRegulation or when a decision of the Authority for European political parties and European political foundations \nestablished under Article 6 of Regulation (EU, Euratom) No 1141/2014 (‘the Authority’) has been communicated to \nthe European Parliament and to the Council in accordance with Article 10(4) of that Regulation. \nArticle 153 shall apply mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph \nof this Article to pre-financing payments made to European political parties.   \x0c ']",it appropriate and proportionate on a casebycase basis and subject to a risk analysis
european political party,be,article,only when in the light of the risk analysis at imminent risk of being in one of the exclusion situations referred to in points and of article 136(1) of this regulation or,"['light', 'risk analysis', 'imminent risk', 'exclusion situation', 'point', 'article', 'regulation']",TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 227  Guarantees ,"['\nThe authorising officer responsible may, if he or she deems it appropriate and proportionate, on a case-by-case basis and \nsubject to a risk analysis, require a European political party to lodge a guarantee in advance in order to limit the financial \nrisks connected with the pre-financing payment only when, in the light of the risk analysis, the European political party is \nat imminent risk of being in one of the exclusion situations referred to in points (a) and (d) of Article 136(1) of this \nRegulation or when a decision of the Authority for European political parties and European political foundations \nestablished under Article 6 of Regulation (EU, Euratom) No 1141/2014 (‘the Authority’) has been communicated to \nthe European Parliament and to the Council in accordance with Article 10(4) of that Regulation. \nArticle 153 shall apply mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph \nof this Article to pre-financing payments made to European political parties.   \x0c ']",only when in the light of the risk analysis at imminent risk of being in one of the exclusion situations referred to in points and of article 1361  of this regulation or
article 153,apply,article,mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph of this article to prefinancing payments made to european political parties,"['mutatis mutandi', 'guarantee', 'case', 'paragraph', 'article', 'payment', 'political party']",TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 227  Guarantees ,"['\nThe authorising officer responsible may, if he or she deems it appropriate and proportionate, on a case-by-case basis and \nsubject to a risk analysis, require a European political party to lodge a guarantee in advance in order to limit the financial \nrisks connected with the pre-financing payment only when, in the light of the risk analysis, the European political party is \nat imminent risk of being in one of the exclusion situations referred to in points (a) and (d) of Article 136(1) of this \nRegulation or when a decision of the Authority for European political parties and European political foundations \nestablished under Article 6 of Regulation (EU, Euratom) No 1141/2014 (‘the Authority’) has been communicated to \nthe European Parliament and to the Council in accordance with Article 10(4) of that Regulation. \nArticle 153 shall apply mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph \nof this Article to pre-financing payments made to European political parties.   \x0c ']",mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph of this article to prefinancing payments made to european political parties
remain amount contribution previous year,use,european political party,to finance the part which european political parties are to provide from which european political parties own resources,"['political party', 'european political party', 'resource']",TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 228  Use of contributions ,"[' \nContributions shall be spent in accordance with Article 222. ', ' \nAny part of the contribution not used within the financial year covered by that contribution (year n) shall be spent \non any reimbursable expenditure incurred by 31 December of year n+1. Any remaining part of the contribution that is \nnot spent within that time limit shall be recovered in accordance with Chapter 6 of Title IV. ', ' \nEuropean political parties shall respect the maximum co-financing rate laid down in Article 17(4) of Regulation (EU, \nEuratom) No 1141/2014. Remaining amounts of the contributions from the previous year shall not be used to finance \nthe part which European political parties are to provide from their own resources. Contributions by third parties to joint \nevents shall not be considered to be part of the own resources of a European political party. ', ' \nEuropean political parties shall use the part of the contribution that has not been used within the financial year \ncovered by that contribution before using contributions awarded after that year. ', ' \nAny interest yielded by the pre-financing payments shall be considered as part of the contribution. ']",to finance the part which european political parties are to provide from which european political parties own resources
european political party,be,european political party,which european political parties are to provide from which european political parties own resources,"['political party', 'european political party', 'resource']",TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 228  Use of contributions ,"[' \nContributions shall be spent in accordance with Article 222. ', ' \nAny part of the contribution not used within the financial year covered by that contribution (year n) shall be spent \non any reimbursable expenditure incurred by 31 December of year n+1. Any remaining part of the contribution that is \nnot spent within that time limit shall be recovered in accordance with Chapter 6 of Title IV. ', ' \nEuropean political parties shall respect the maximum co-financing rate laid down in Article 17(4) of Regulation (EU, \nEuratom) No 1141/2014. Remaining amounts of the contributions from the previous year shall not be used to finance \nthe part which European political parties are to provide from their own resources. Contributions by third parties to joint \nevents shall not be considered to be part of the own resources of a European political party. ', ' \nEuropean political parties shall use the part of the contribution that has not been used within the financial year \ncovered by that contribution before using contributions awarded after that year. ', ' \nAny interest yielded by the pre-financing payments shall be considered as part of the contribution. ']",which european political parties are to provide from which european political parties own resources
contribution party joint event,consider,european political party,to be part of the own resources of a european political party,"['resource', 'european political party']",TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 228  Use of contributions ,"[' \nContributions shall be spent in accordance with Article 222. ', ' \nAny part of the contribution not used within the financial year covered by that contribution (year n) shall be spent \non any reimbursable expenditure incurred by 31 December of year n+1. Any remaining part of the contribution that is \nnot spent within that time limit shall be recovered in accordance with Chapter 6 of Title IV. ', ' \nEuropean political parties shall respect the maximum co-financing rate laid down in Article 17(4) of Regulation (EU, \nEuratom) No 1141/2014. Remaining amounts of the contributions from the previous year shall not be used to finance \nthe part which European political parties are to provide from their own resources. Contributions by third parties to joint \nevents shall not be considered to be part of the own resources of a European political party. ', ' \nEuropean political parties shall use the part of the contribution that has not been used within the financial year \ncovered by that contribution before using contributions awarded after that year. ', ' \nAny interest yielded by the pre-financing payments shall be considered as part of the contribution. ']",to be part of the own resources of a european political party
european political party,use,financial year,the part of the contribution that has not been used within the financial year covered by that contribution before using contributions awarded after that year,"['contribution', 'financial year', 'contribution', 'contribution', 'year']",TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 228  Use of contributions ,"[' \nContributions shall be spent in accordance with Article 222. ', ' \nAny part of the contribution not used within the financial year covered by that contribution (year n) shall be spent \non any reimbursable expenditure incurred by 31 December of year n+1. Any remaining part of the contribution that is \nnot spent within that time limit shall be recovered in accordance with Chapter 6 of Title IV. ', ' \nEuropean political parties shall respect the maximum co-financing rate laid down in Article 17(4) of Regulation (EU, \nEuratom) No 1141/2014. Remaining amounts of the contributions from the previous year shall not be used to finance \nthe part which European political parties are to provide from their own resources. Contributions by third parties to joint \nevents shall not be considered to be part of the own resources of a European political party. ', ' \nEuropean political parties shall use the part of the contribution that has not been used within the financial year \ncovered by that contribution before using contributions awarded after that year. ', ' \nAny interest yielded by the pre-financing payments shall be considered as part of the contribution. ']",the part of the contribution that has not been used within the financial year covered by that contribution before using contributions awarded after that year
interest yield prefinance payment,consider,contribution,as part of the contribution,['contribution'],TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 228  Use of contributions ,"[' \nContributions shall be spent in accordance with Article 222. ', ' \nAny part of the contribution not used within the financial year covered by that contribution (year n) shall be spent \non any reimbursable expenditure incurred by 31 December of year n+1. Any remaining part of the contribution that is \nnot spent within that time limit shall be recovered in accordance with Chapter 6 of Title IV. ', ' \nEuropean political parties shall respect the maximum co-financing rate laid down in Article 17(4) of Regulation (EU, \nEuratom) No 1141/2014. Remaining amounts of the contributions from the previous year shall not be used to finance \nthe part which European political parties are to provide from their own resources. Contributions by third parties to joint \nevents shall not be considered to be part of the own resources of a European political party. ', ' \nEuropean political parties shall use the part of the contribution that has not been used within the financial year \ncovered by that contribution before using contributions awarded after that year. ', ' \nAny interest yielded by the pre-financing payments shall be considered as part of the contribution. ']",as part of the contribution
annual report,refer,article,to in article 74(9,['article'],TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 229  Report on the use of the contributions ,"[' \nA European political party shall, in accordance with Article 23 of Regulation (EU, Euratom) No 1141/2014, submit \nits annual report on the use of the contribution and its annual financial statements for approval to the authorising officer \nresponsible. ', ' \nThe annual activity report referred to in Article 74(9) shall be drafted by the authorising officer responsible on the \nbasis of the annual report and the annual financial statements referred to in paragraph 1 of this Article. Other supporting \ndocuments may be used for the purposes of drafting that report. ']",to in article 749
support document,use,annual report,for the purposes of drafting the annual report,"['purpose', 'annual report']",TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 229  Report on the use of the contributions ,"[' \nA European political party shall, in accordance with Article 23 of Regulation (EU, Euratom) No 1141/2014, submit \nits annual report on the use of the contribution and its annual financial statements for approval to the authorising officer \nresponsible. ', ' \nThe annual activity report referred to in Article 74(9) shall be drafted by the authorising officer responsible on the \nbasis of the annual report and the annual financial statements referred to in paragraph 1 of this Article. Other supporting \ndocuments may be used for the purposes of drafting that report. ']",for the purposes of drafting the annual report
annual financial statement,be,authority,without prejudice to subsequent checks by the authority,"['prejudice', 'subsequent check', 'authority']",TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 230  Amount of the contribution ,"[' \nThe amount of the contribution shall not become final until the annual report and the annual financial statements \nreferred to in Article 229(1) have been approved by the authorising officer responsible. Approval of the annual report and \nthe annual financial statements shall be without prejudice to subsequent checks by the Authority. ', ' \nAny unspent amount of pre-financing shall not become final until it has been used by the European political party \nto pay reimbursable expenditure which meets the criteria defined in the call for contributions. ', ' \nWhere the European political party fails to comply with its obligations related to the use of contributions, the \ncontributions shall be suspended, reduced or terminated after the European political party has been given the opportunity \nto present its observations. ', ' \nThe authorising officer responsible shall verify before making a payment that the European political party is still \nregistered in the Register referred to in Article 7 of Regulation (EU, Euratom) No 1141/2014 and has not been the subject \nof any of the penalties provided for in Article 27 of that Regulation between the date of its application and the end of the \nfinancial year covered by the contribution. ', ' \nWhere the European political party is no longer registered in the Register referred to in Article 7 of Regulation (EU, \nEuratom) No 1141/2014 or has been the subject of any of the penalties provided for in Article 27 of that Regulation, the \nauthorising officer responsible may suspend, reduce or terminate the contribution and recover amounts unduly paid \nunder the agreement referred to in Article 225(8) of this Regulation, in proportion to the seriousness of the errors, \nirregularities, fraud or other breach of obligations related to the use of contribution, after the European political party has \nbeen given the opportunity to present its observations. ']",without prejudice to subsequent checks by the authority
european political party,register,register,still in the register,['register'],TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 230  Amount of the contribution ,"[' \nThe amount of the contribution shall not become final until the annual report and the annual financial statements \nreferred to in Article 229(1) have been approved by the authorising officer responsible. Approval of the annual report and \nthe annual financial statements shall be without prejudice to subsequent checks by the Authority. ', ' \nAny unspent amount of pre-financing shall not become final until it has been used by the European political party \nto pay reimbursable expenditure which meets the criteria defined in the call for contributions. ', ' \nWhere the European political party fails to comply with its obligations related to the use of contributions, the \ncontributions shall be suspended, reduced or terminated after the European political party has been given the opportunity \nto present its observations. ', ' \nThe authorising officer responsible shall verify before making a payment that the European political party is still \nregistered in the Register referred to in Article 7 of Regulation (EU, Euratom) No 1141/2014 and has not been the subject \nof any of the penalties provided for in Article 27 of that Regulation between the date of its application and the end of the \nfinancial year covered by the contribution. ', ' \nWhere the European political party is no longer registered in the Register referred to in Article 7 of Regulation (EU, \nEuratom) No 1141/2014 or has been the subject of any of the penalties provided for in Article 27 of that Regulation, the \nauthorising officer responsible may suspend, reduce or terminate the contribution and recover amounts unduly paid \nunder the agreement referred to in Article 225(8) of this Regulation, in proportion to the seriousness of the errors, \nirregularities, fraud or other breach of obligations related to the use of contribution, after the European political party has \nbeen given the opportunity to present its observations. ']",still in the register
